Date,Transaction_Type,Category,Amount_NGN,Description,Month,Week,Signed_Amount,Running_Balance_NGN,Cash_Alert
2024-10-31,Expense,Loan Repayment,282299.94,Business expense paid,October,44,-282299.94,21124573.249999985,SAFE
2024-10-31,Expense,Staff Salaries,683102.42,Business expense paid,October,44,-683102.42,20441470.829999983,SAFE
2024-10-31,Expense,Utilities,333431.14,Business expense paid,October,44,-333431.14,20108039.689999983,SAFE
2024-10-31,Income,Loan Received,183187.77,Customer payment received,October,44,183187.77,20291227.459999982,SAFE
2024-10-31,Income,Loan Received,416590.05,Customer payment received,October,44,416590.05,20707817.509999983,SAFE
2024-10-31,Income,Advance Payment,72922.39,Customer payment received,October,44,72922.39,20780739.899999984,SAFE
2024-11-01,Income,Bulk Order Payment,241052.78,Customer payment received,November,44,241052.78,21021792.679999985,SAFE
2024-11-01,Expense,Logistics / Delivery,330742.35,Business expense paid,November,44,-330742.35,20691050.329999983,SAFE
2024-11-01,Expense,Loan Repayment,149160.12,Business expense paid,November,44,-149160.12,20541890.209999982,SAFE
2024-11-02,Income,Product Sales,91054.98,Customer payment received,November,44,91054.98,20632945.189999983,SAFE
2024-11-02,Income,Bulk Order Payment,567802.07,Customer payment received,November,44,567802.07,21200747.259999983,SAFE
2024-11-02,Income,Product Sales,749740.13,Customer payment received,November,44,749740.13,21950487.389999982,SAFE
2024-11-02,Expense,Utilities,141147.41,Business expense paid,November,44,-141147.41,21809339.97999998,SAFE
2024-11-02,Expense,Utilities,362115.43,Business expense paid,November,44,-362115.43,21447224.549999982,SAFE
2024-11-03,Expense,Utilities,289499.42,Business expense paid,November,44,-289499.42,21157725.12999998,SAFE
2024-11-03,Expense,Marketing,265526.58,Business expense paid,November,44,-265526.58,20892198.549999982,SAFE
2024-11-03,Expense,Supplier Payment,300553.83,Business expense paid,November,44,-300553.83,20591644.719999984,SAFE
2024-11-03,Income,Advance Payment,1010257.12,Customer payment received,November,44,1010257.12,21601901.839999985,SAFE
2024-11-03,Income,Bulk Order Payment,551947.92,Customer payment received,November,44,551947.92,22153849.759999987,SAFE
2024-11-03,Expense,Loan Repayment,165029.64,Business expense paid,November,44,-165029.64,21988820.119999986,SAFE
2024-11-04,Income,Loan Received,788633.79,Customer payment received,November,45,788633.79,22777453.909999985,SAFE
2024-11-04,Income,Advance Payment,137028.91,Customer payment received,November,45,137028.91,22914482.819999985,SAFE
2024-11-04,Expense,Utilities,433515.97,Business expense paid,November,45,-433515.97,22480966.849999987,SAFE
2024-11-04,Expense,Utilities,334937.41,Business expense paid,November,45,-334937.41,22146029.439999986,SAFE
2024-11-04,Expense,Logistics / Delivery,110412.84,Business expense paid,November,45,-110412.84,22035616.599999987,SAFE
2024-11-05,Expense,Utilities,334592.27,Business expense paid,November,45,-334592.27,21701024.329999987,SAFE
2024-11-05,Expense,Loan Repayment,144524.61,Business expense paid,November,45,-144524.61,21556499.719999988,SAFE
2024-11-05,Expense,Supplier Payment,346762.76,Business expense paid,November,45,-346762.76,21209736.959999986,SAFE
2024-11-05,Income,Loan Received,915701.31,Customer payment received,November,45,915701.31,22125438.269999985,SAFE
2024-11-06,Income,Product Sales,477688.67,Customer payment received,November,45,477688.67,22603126.939999986,SAFE
2024-11-06,Income,Bulk Order Payment,682174.89,Customer payment received,November,45,682174.89,23285301.829999987,SAFE
2024-11-06,Expense,Logistics / Delivery,368743.94,Business expense paid,November,45,-368743.94,22916557.889999986,SAFE
2024-11-06,Expense,Miscellaneous,349432.69,Business expense paid,November,45,-349432.69,22567125.199999984,SAFE
2024-11-06,Expense,Marketing,455132.72,Business expense paid,November,45,-455132.72,22111992.479999986,SAFE
2024-11-07,Income,Bulk Order Payment,385204.57,Customer payment received,November,45,385204.57,22497197.049999986,SAFE
2024-11-07,Income,Bulk Order Payment,952670.63,Customer payment received,November,45,952670.63,23449867.679999985,SAFE
2024-11-07,Income,Loan Received,378473.26,Customer payment received,November,45,378473.26,23828340.939999986,SAFE
2024-11-07,Expense,Rent,375641.07,Business expense paid,November,45,-375641.07,23452699.869999986,SAFE
2024-11-07,Expense,Marketing,474523.22,Business expense paid,November,45,-474523.22,22978176.649999987,SAFE
2024-11-08,Expense,Staff Salaries,245857.55,Business expense paid,November,45,-245857.55,22732319.099999987,SAFE
2024-11-08,Expense,Staff Salaries,242605.1,Business expense paid,November,45,-242605.1,22489713.999999985,SAFE
2024-11-08,Expense,Utilities,145068.43,Business expense paid,November,45,-145068.43,22344645.569999985,SAFE
2024-11-08,Income,Advance Payment,163764.81,Customer payment received,November,45,163764.81,22508410.379999984,SAFE
2024-11-08,Income,Advance Payment,304494.32,Customer payment received,November,45,304494.32,22812904.699999984,SAFE
2024-11-08,Income,Advance Payment,511496.2,Customer payment received,November,45,511496.2,23324400.899999984,SAFE
2024-11-09,Expense,Miscellaneous,184481.54,Business expense paid,November,45,-184481.54,23139919.359999985,SAFE
2024-11-09,Income,Product Sales,1003897.36,Customer payment received,November,45,1003897.36,24143816.719999984,SAFE
2024-11-09,Income,Loan Received,980872.64,Customer payment received,November,45,980872.64,25124689.359999985,SAFE
2024-11-09,Expense,Rent,218291.48,Business expense paid,November,45,-218291.48,24906397.879999984,SAFE
2024-11-09,Expense,Logistics / Delivery,85935.32,Business expense paid,November,45,-85935.32,24820462.559999984,SAFE
2024-11-10,Expense,Rent,254038.81,Business expense paid,November,45,-254038.81,24566423.749999985,SAFE
2024-11-10,Income,Bulk Order Payment,402202.63,Customer payment received,November,45,402202.63,24968626.379999984,SAFE
2024-11-11,Income,Product Sales,736223.92,Customer payment received,November,46,736223.92,25704850.299999986,SAFE
2024-11-11,Income,Bulk Order Payment,544655.89,Customer payment received,November,46,544655.89,26249506.189999986,SAFE
2024-11-11,Expense,Rent,296613.88,Business expense paid,November,46,-296613.88,25952892.309999987,SAFE
2024-11-11,Expense,Staff Salaries,254997.0,Business expense paid,November,46,-254997.0,25697895.309999987,SAFE
2024-11-12,Expense,Marketing,276215.65,Business expense paid,November,46,-276215.65,25421679.65999999,SAFE
2024-11-12,Expense,Supplier Payment,203991.88,Business expense paid,November,46,-203991.88,25217687.77999999,SAFE
2024-11-12,Expense,Marketing,476032.94,Business expense paid,November,46,-476032.94,24741654.83999999,SAFE
2024-11-12,Income,Loan Received,715203.73,Customer payment received,November,46,715203.73,25456858.56999999,SAFE
2024-11-12,Expense,Miscellaneous,225932.22,Business expense paid,November,46,-225932.22,25230926.34999999,SAFE
2024-11-13,Income,Product Sales,270105.55,Customer payment received,November,46,270105.55,25501031.89999999,SAFE
2024-11-13,Income,Bulk Order Payment,728021.28,Customer payment received,November,46,728021.28,26229053.179999992,SAFE
2024-11-13,Income,Advance Payment,307579.0,Customer payment received,November,46,307579.0,26536632.179999992,SAFE
2024-11-13,Expense,Loan Repayment,81886.78,Business expense paid,November,46,-81886.78,26454745.39999999,SAFE
2024-11-13,Expense,Utilities,261601.51,Business expense paid,November,46,-261601.51,26193143.88999999,SAFE
2024-11-13,Expense,Supplier Payment,100169.69,Business expense paid,November,46,-100169.69,26092974.199999988,SAFE
2024-11-14,Expense,Logistics / Delivery,192440.43,Business expense paid,November,46,-192440.43,25900533.76999999,SAFE
2024-11-14,Expense,Miscellaneous,184511.76,Business expense paid,November,46,-184511.76,25716022.009999987,SAFE
2024-11-14,Expense,Loan Repayment,99144.08,Business expense paid,November,46,-99144.08,25616877.92999999,SAFE
2024-11-14,Income,Advance Payment,834223.51,Customer payment received,November,46,834223.51,26451101.43999999,SAFE
2024-11-14,Income,Loan Received,1065886.54,Customer payment received,November,46,1065886.54,27516987.97999999,SAFE
2024-11-14,Expense,Rent,446227.54,Business expense paid,November,46,-446227.54,27070760.43999999,SAFE
2024-11-15,Expense,Rent,372356.78,Business expense paid,November,46,-372356.78,26698403.65999999,SAFE
2024-11-15,Expense,Supplier Payment,79117.75,Business expense paid,November,46,-79117.75,26619285.90999999,SAFE
2024-11-15,Income,Bulk Order Payment,309839.2,Customer payment received,November,46,309839.2,26929125.10999999,SAFE
2024-11-16,Income,Advance Payment,990371.34,Customer payment received,November,46,990371.34,27919496.449999988,SAFE
2024-11-16,Income,Product Sales,879812.15,Customer payment received,November,46,879812.15,28799308.599999987,SAFE
2024-11-16,Expense,Supplier Payment,337745.56,Business expense paid,November,46,-337745.56,28461563.039999988,SAFE
2024-11-17,Income,Loan Received,794237.24,Customer payment received,November,46,794237.24,29255800.279999986,SAFE
2024-11-17,Expense,Utilities,202521.81,Business expense paid,November,46,-202521.81,29053278.469999988,SAFE
2024-11-17,Expense,Rent,247710.24,Business expense paid,November,46,-247710.24,28805568.22999999,SAFE
2024-11-17,Expense,Supplier Payment,118637.56,Business expense paid,November,46,-118637.56,28686930.66999999,SAFE
2024-11-17,Expense,Staff Salaries,164535.9,Business expense paid,November,46,-164535.9,28522394.769999992,SAFE
2024-11-18,Expense,Logistics / Delivery,393420.28,Business expense paid,November,47,-393420.28,28128974.48999999,SAFE
2024-11-18,Expense,Logistics / Delivery,258914.75,Business expense paid,November,47,-258914.75,27870059.73999999,SAFE
2024-11-18,Expense,Staff Salaries,74726.03,Business expense paid,November,47,-74726.03,27795333.70999999,SAFE
2024-11-18,Income,Product Sales,509767.04,Customer payment received,November,47,509767.04,28305100.74999999,SAFE
2024-11-18,Income,Bulk Order Payment,616324.7,Customer payment received,November,47,616324.7,28921425.449999988,SAFE
2024-11-18,Income,Product Sales,607164.03,Customer payment received,November,47,607164.03,29528589.47999999,SAFE
2024-11-19,Income,Advance Payment,808608.59,Customer payment received,November,47,808608.59,30337198.06999999,SAFE
2024-11-19,Income,Loan Received,238392.28,Customer payment received,November,47,238392.28,30575590.34999999,SAFE
2024-11-19,Expense,Miscellaneous,350337.88,Business expense paid,November,47,-350337.88,30225252.46999999,SAFE
2024-11-19,Expense,Supplier Payment,178689.74,Business expense paid,November,47,-178689.74,30046562.729999993,SAFE
2024-11-20,Expense,Logistics / Delivery,454294.1,Business expense paid,November,47,-454294.1,29592268.62999999,SAFE
2024-11-20,Income,Product Sales,775214.79,Customer payment received,November,47,775214.79,30367483.41999999,SAFE
2024-11-20,Expense,Staff Salaries,91589.36,Business expense paid,November,47,-91589.36,30275894.05999999,SAFE
2024-11-20,Expense,Staff Salaries,394172.59,Business expense paid,November,47,-394172.59,29881721.46999999,SAFE
2024-11-20,Expense,Staff Salaries,367310.54,Business expense paid,November,47,-367310.54,29514410.929999992,SAFE
2024-11-21,Expense,Supplier Payment,410325.64,Business expense paid,November,47,-410325.64,29104085.28999999,SAFE
2024-11-21,Income,Advance Payment,1108099.23,Customer payment received,November,47,1108099.23,30212184.519999992,SAFE
2024-11-21,Income,Product Sales,347331.27,Customer payment received,November,47,347331.27,30559515.78999999,SAFE
2024-11-22,Income,Advance Payment,448225.4,Customer payment received,November,47,448225.4,31007741.18999999,SAFE
2024-11-22,Income,Product Sales,517294.97,Customer payment received,November,47,517294.97,31525036.15999999,SAFE
2024-11-22,Expense,Supplier Payment,428598.03,Business expense paid,November,47,-428598.03,31096438.129999988,SAFE
2024-11-23,Income,Bulk Order Payment,964598.66,Customer payment received,November,47,964598.66,32061036.789999988,SAFE
2024-11-23,Expense,Miscellaneous,191613.15,Business expense paid,November,47,-191613.15,31869423.63999999,SAFE
2024-11-23,Expense,Utilities,478442.8,Business expense paid,November,47,-478442.8,31390980.83999999,SAFE
2024-11-23,Expense,Staff Salaries,441668.26,Business expense paid,November,47,-441668.26,30949312.579999987,SAFE
2024-11-24,Income,Loan Received,189523.6,Customer payment received,November,47,189523.6,31138836.17999999,SAFE
2024-11-24,Income,Bulk Order Payment,925712.5,Customer payment received,November,47,925712.5,32064548.67999999,SAFE
2024-11-24,Expense,Loan Repayment,150479.88,Business expense paid,November,47,-150479.88,31914068.79999999,SAFE
2024-11-24,Expense,Miscellaneous,351153.17,Business expense paid,November,47,-351153.17,31562915.629999988,SAFE
2024-11-24,Expense,Rent,403951.57,Business expense paid,November,47,-403951.57,31158964.059999987,SAFE
2024-11-24,Expense,Supplier Payment,74267.15,Business expense paid,November,47,-74267.15,31084696.90999999,SAFE
2024-11-25,Expense,Supplier Payment,709197.95,Business expense paid,November,48,-709197.95,30375498.95999999,SAFE
2024-11-25,Expense,Rent,781265.47,Business expense paid,November,48,-781265.47,29594233.48999999,SAFE
2024-11-25,Income,Loan Received,178898.76,Customer payment received,November,48,178898.76,29773132.249999993,SAFE
2024-11-25,Expense,Loan Repayment,192609.12,Business expense paid,November,48,-192609.12,29580523.12999999,SAFE
2024-11-25,Expense,Miscellaneous,453380.82,Business expense paid,November,48,-453380.82,29127142.30999999,SAFE
2024-11-26,Expense,Marketing,90722.34,Business expense paid,November,48,-90722.34,29036419.96999999,SAFE
2024-11-26,Income,Loan Received,1001973.62,Customer payment received,November,48,1001973.62,30038393.589999992,SAFE
2024-11-27,Expense,Loan Repayment,452387.24,Business expense paid,November,48,-452387.24,29586006.349999994,SAFE
2024-11-27,Expense,Logistics / Delivery,409980.59,Business expense paid,November,48,-409980.59,29176025.759999994,SAFE
2024-11-27,Income,Bulk Order Payment,809796.59,Customer payment received,November,48,809796.59,29985822.349999994,SAFE
2024-11-27,Expense,Staff Salaries,484502.12,Business expense paid,November,48,-484502.12,29501320.229999993,SAFE
2024-11-28,Income,Product Sales,950984.67,Customer payment received,November,48,950984.67,30452304.899999995,SAFE
2024-11-28,Expense,Rent,591896.49,Business expense paid,November,48,-591896.49,29860408.409999996,SAFE
2024-11-29,Income,Loan Received,961287.85,Customer payment received,November,48,961287.85,30821696.259999998,SAFE
2024-11-29,Income,Product Sales,982886.42,Customer payment received,November,48,982886.42,31804582.68,SAFE
2024-11-29,Income,Advance Payment,859001.5,Customer payment received,November,48,859001.5,32663584.18,SAFE
2024-11-29,Expense,Utilities,321893.14,Business expense paid,November,48,-321893.14,32341691.04,SAFE
2024-11-29,Expense,Logistics / Delivery,79503.02,Business expense paid,November,48,-79503.02,32262188.02,SAFE
2024-11-30,Income,Loan Received,745483.18,Customer payment received,November,48,745483.18,33007671.2,SAFE
2024-11-30,Income,Product Sales,927958.47,Customer payment received,November,48,927958.47,33935629.67,SAFE
2024-11-30,Income,Loan Received,552049.32,Customer payment received,November,48,552049.32,34487678.99,SAFE
2024-11-30,Expense,Miscellaneous,776093.09,Business expense paid,November,48,-776093.09,33711585.9,SAFE
2024-12-01,Income,Loan Received,194642.19,Customer payment received,December,48,194642.19,33906228.089999996,SAFE
2024-12-01,Income,Product Sales,852500.91,Customer payment received,December,48,852500.91,34758728.99999999,SAFE
2024-12-01,Expense,Supplier Payment,213651.04,Business expense paid,December,48,-213651.04,34545077.95999999,SAFE
2024-12-02,Expense,Miscellaneous,288872.41,Business expense paid,December,49,-288872.41,34256205.55,SAFE
2024-12-02,Expense,Marketing,425272.37,Business expense paid,December,49,-425272.37,33830933.18,SAFE
2024-12-02,Expense,Marketing,476170.46,Business expense paid,December,49,-476170.46,33354762.72,SAFE
2024-12-02,Expense,Logistics / Delivery,416149.28,Business expense paid,December,49,-416149.28,32938613.439999998,SAFE
2024-12-02,Income,Advance Payment,901372.45,Customer payment received,December,49,901372.45,33839985.89,SAFE
2024-12-02,Income,Product Sales,646553.73,Customer payment received,December,49,646553.73,34486539.62,SAFE
2024-12-02,Income,Bulk Order Payment,1004616.44,Customer payment received,December,49,1004616.44,35491156.059999995,SAFE
2024-12-03,Income,Loan Received,760025.57,Customer payment received,December,49,760025.57,36251181.629999995,SAFE
2024-12-03,Income,Bulk Order Payment,189724.53,Customer payment received,December,49,189724.53,36440906.16,SAFE
2024-12-03,Income,Advance Payment,72306.8,Customer payment received,December,49,72306.8,36513212.95999999,SAFE
2024-12-03,Expense,Marketing,282891.48,Business expense paid,December,49,-282891.48,36230321.48,SAFE
2024-12-03,Expense,Supplier Payment,357006.11,Business expense paid,December,49,-357006.11,35873315.37,SAFE
2024-12-03,Expense,Miscellaneous,450501.02,Business expense paid,December,49,-450501.02,35422814.349999994,SAFE
2024-12-04,Expense,Logistics / Delivery,142058.87,Business expense paid,December,49,-142058.87,35280755.48,SAFE
2024-12-04,Income,Loan Received,932930.59,Customer payment received,December,49,932930.59,36213686.07,SAFE
2024-12-05,Income,Loan Received,196783.1,Customer payment received,December,49,196783.1,36410469.17,SAFE
2024-12-05,Expense,Logistics / Delivery,239382.08,Business expense paid,December,49,-239382.08,36171087.09,SAFE
2024-12-05,Expense,Staff Salaries,364058.2,Business expense paid,December,49,-364058.2,35807028.89,SAFE
2024-12-06,Expense,Supplier Payment,274574.89,Business expense paid,December,49,-274574.89,35532454.0,SAFE
2024-12-06,Expense,Supplier Payment,482650.28,Business expense paid,December,49,-482650.28,35049803.72,SAFE
2024-12-06,Expense,Loan Repayment,285548.64,Business expense paid,December,49,-285548.64,34764255.08,SAFE
2024-12-06,Income,Loan Received,880752.43,Customer payment received,December,49,880752.43,35645007.51,SAFE
2024-12-06,Income,Product Sales,118825.38,Customer payment received,December,49,118825.38,35763832.89,SAFE
2024-12-06,Expense,Rent,336059.21,Business expense paid,December,49,-336059.21,35427773.68,SAFE
2024-12-07,Income,Bulk Order Payment,796408.6,Customer payment received,December,49,796408.6,36224182.28,SAFE
2024-12-07,Income,Bulk Order Payment,837019.39,Customer payment received,December,49,837019.39,37061201.67,SAFE
2024-12-07,Income,Bulk Order Payment,577078.56,Customer payment received,December,49,577078.56,37638280.230000004,SAFE
2024-12-07,Expense,Marketing,205954.68,Business expense paid,December,49,-205954.68,37432325.550000004,SAFE
2024-12-08,Expense,Marketing,424675.73,Business expense paid,December,49,-424675.73,37007649.82000001,SAFE
2024-12-08,Expense,Utilities,86326.4,Business expense paid,December,49,-86326.4,36921323.42000001,SAFE
2024-12-08,Expense,Rent,237365.94,Business expense paid,December,49,-237365.94,36683957.48000001,SAFE
2024-12-08,Income,Advance Payment,357275.67,Customer payment received,December,49,357275.67,37041233.15000001,SAFE
2024-12-08,Income,Bulk Order Payment,1098475.8,Customer payment received,December,49,1098475.8,38139708.95000001,SAFE
2024-12-08,Income,Loan Received,995460.1,Customer payment received,December,49,995460.1,39135169.05000001,SAFE
2024-12-09,Income,Bulk Order Payment,843659.58,Customer payment received,December,50,843659.58,39978828.63000001,SAFE
2024-12-09,Income,Advance Payment,280933.54,Customer payment received,December,50,280933.54,40259762.17000001,SAFE
2024-12-09,Income,Bulk Order Payment,790941.86,Customer payment received,December,50,790941.86,41050704.03000001,SAFE
2024-12-09,Expense,Marketing,261868.85,Business expense paid,December,50,-261868.85,40788835.18000001,SAFE
2024-12-09,Expense,Marketing,360969.31,Business expense paid,December,50,-360969.31,40427865.870000005,SAFE
2024-12-10,Expense,Supplier Payment,270910.39,Business expense paid,December,50,-270910.39,40156955.480000004,SAFE
2024-12-10,Income,Loan Received,991351.1,Customer payment received,December,50,991351.1,41148306.580000006,SAFE
2024-12-10,Income,Advance Payment,777955.66,Customer payment received,December,50,777955.66,41926262.24,SAFE
2024-12-10,Income,Loan Received,574388.42,Customer payment received,December,50,574388.42,42500650.660000004,SAFE
2024-12-11,Income,Product Sales,222593.05,Customer payment received,December,50,222593.05,42723243.71,SAFE
2024-12-11,Income,Bulk Order Payment,279897.54,Customer payment received,December,50,279897.54,43003141.25,SAFE
2024-12-11,Expense,Rent,348027.36,Business expense paid,December,50,-348027.36,42655113.89,SAFE
2024-12-11,Expense,Utilities,422903.27,Business expense paid,December,50,-422903.27,42232210.62,SAFE
2024-12-11,Expense,Supplier Payment,117920.43,Business expense paid,December,50,-117920.43,42114290.19,SAFE
2024-12-12,Expense,Loan Repayment,464712.71,Business expense paid,December,50,-464712.71,41649577.48,SAFE
2024-12-12,Expense,Supplier Payment,352609.32,Business expense paid,December,50,-352609.32,41296968.16,SAFE
2024-12-12,Expense,Marketing,219951.79,Business expense paid,December,50,-219951.79,41077016.37,SAFE
2024-12-12,Income,Bulk Order Payment,716914.28,Customer payment received,December,50,716914.28,41793930.65,SAFE
2024-12-12,Income,Product Sales,924727.53,Customer payment received,December,50,924727.53,42718658.18,SAFE
2024-12-12,Expense,Utilities,134045.83,Business expense paid,December,50,-134045.83,42584612.35,SAFE
2024-12-13,Income,Advance Payment,126492.3,Customer payment received,December,50,126492.3,42711104.65,SAFE
2024-12-13,Income,Loan Received,283241.58,Customer payment received,December,50,283241.58,42994346.23,SAFE
2024-12-13,Income,Advance Payment,941482.66,Customer payment received,December,50,941482.66,43935828.88999999,SAFE
2024-12-13,Expense,Logistics / Delivery,392550.44,Business expense paid,December,50,-392550.44,43543278.449999996,SAFE
2024-12-13,Expense,Rent,161205.31,Business expense paid,December,50,-161205.31,43382073.13999999,SAFE
2024-12-14,Expense,Miscellaneous,22709.67,Business expense paid,December,50,-22709.67,43359363.46999999,SAFE
2024-12-14,Expense,Rent,287167.34,Business expense paid,December,50,-287167.34,43072196.12999999,SAFE
2024-12-14,Expense,Utilities,97245.85,Business expense paid,December,50,-97245.85,42974950.27999999,SAFE
2024-12-14,Income,Product Sales,841833.46,Customer payment received,December,50,841833.46,43816783.73999999,SAFE
2024-12-14,Income,Bulk Order Payment,148192.44,Customer payment received,December,50,148192.44,43964976.179999985,SAFE
2024-12-14,Income,Loan Received,466058.14,Customer payment received,December,50,466058.14,44431034.319999985,SAFE
2024-12-15,Income,Product Sales,1054369.17,Customer payment received,December,50,1054369.17,45485403.48999999,SAFE
2024-12-15,Income,Advance Payment,231388.55,Customer payment received,December,50,231388.55,45716792.039999984,SAFE
2024-12-15,Income,Advance Payment,696724.35,Customer payment received,December,50,696724.35,46413516.389999986,SAFE
2024-12-15,Expense,Marketing,399155.93,Business expense paid,December,50,-399155.93,46014360.459999986,SAFE
2024-12-15,Expense,Marketing,54982.78,Business expense paid,December,50,-54982.78,45959377.679999985,SAFE
2024-12-15,Expense,Rent,272189.63,Business expense paid,December,50,-272189.63,45687188.04999998,SAFE
2024-12-15,Expense,Rent,269891.02,Business expense paid,December,50,-269891.02,45417297.02999998,SAFE
2024-12-16,Expense,Logistics / Delivery,193182.96,Business expense paid,December,51,-193182.96,45224114.06999998,SAFE
2024-12-16,Income,Loan Received,640234.16,Customer payment received,December,51,640234.16,45864348.229999974,SAFE
2024-12-16,Income,Bulk Order Payment,166542.83,Customer payment received,December,51,166542.83,46030891.05999997,SAFE
2024-12-16,Expense,Marketing,338400.55,Business expense paid,December,51,-338400.55,45692490.509999976,SAFE
2024-12-17,Expense,Marketing,347624.65,Business expense paid,December,51,-347624.65,45344865.85999998,SAFE
2024-12-17,Income,Bulk Order Payment,537950.61,Customer payment received,December,51,537950.61,45882816.46999998,SAFE
2024-12-17,Income,Advance Payment,190458.05,Customer payment received,December,51,190458.05,46073274.51999997,SAFE
2024-12-17,Income,Product Sales,627023.84,Customer payment received,December,51,627023.84,46700298.35999998,SAFE
2024-12-18,Income,Product Sales,1031729.05,Customer payment received,December,51,1031729.05,47732027.409999974,SAFE
2024-12-18,Income,Advance Payment,475169.73,Customer payment received,December,51,475169.73,48207197.13999997,SAFE
2024-12-18,Expense,Marketing,457441.24,Business expense paid,December,51,-457441.24,47749755.89999997,SAFE
2024-12-19,Expense,Supplier Payment,100349.51,Business expense paid,December,51,-100349.51,47649406.38999997,SAFE
2024-12-19,Expense,Staff Salaries,266669.46,Business expense paid,December,51,-266669.46,47382736.92999997,SAFE
2024-12-19,Expense,Logistics / Delivery,320927.88,Business expense paid,December,51,-320927.88,47061809.04999997,SAFE
2024-12-19,Income,Advance Payment,581144.94,Customer payment received,December,51,581144.94,47642953.989999965,SAFE
2024-12-19,Income,Loan Received,912957.57,Customer payment received,December,51,912957.57,48555911.559999965,SAFE
2024-12-19,Income,Bulk Order Payment,1013195.69,Customer payment received,December,51,1013195.69,49569107.24999996,SAFE
2024-12-20,Income,Bulk Order Payment,730990.21,Customer payment received,December,51,730990.21,50300097.45999996,SAFE
2024-12-20,Income,Loan Received,978198.4,Customer payment received,December,51,978198.4,51278295.85999996,SAFE
2024-12-20,Income,Bulk Order Payment,947448.33,Customer payment received,December,51,947448.33,52225744.18999996,SAFE
2024-12-20,Expense,Staff Salaries,330349.36,Business expense paid,December,51,-330349.36,51895394.82999996,SAFE
2024-12-20,Expense,Rent,378507.6,Business expense paid,December,51,-378507.6,51516887.22999996,SAFE
2024-12-20,Expense,Marketing,31401.41,Business expense paid,December,51,-31401.41,51485485.81999996,SAFE
2024-12-20,Expense,Staff Salaries,38185.43,Business expense paid,December,51,-38185.43,51447300.38999996,SAFE
2024-12-21,Income,Advance Payment,256891.77,Customer payment received,December,51,256891.77,51704192.15999997,SAFE
2024-12-21,Expense,Logistics / Delivery,295981.9,Business expense paid,December,51,-295981.9,51408210.25999997,SAFE
2024-12-22,Expense,Supplier Payment,382861.09,Business expense paid,December,51,-382861.09,51025349.169999965,SAFE
2024-12-22,Expense,Staff Salaries,276720.5,Business expense paid,December,51,-276720.5,50748628.669999965,SAFE
2024-12-22,Income,Loan Received,731728.13,Customer payment received,December,51,731728.13,51480356.79999997,SAFE
2024-12-22,Income,Loan Received,498014.42,Customer payment received,December,51,498014.42,51978371.21999997,SAFE
2024-12-22,Expense,Staff Salaries,28107.66,Business expense paid,December,51,-28107.66,51950263.55999997,SAFE
2024-12-23,Income,Advance Payment,960663.8,Customer payment received,December,52,960663.8,52910927.35999997,SAFE
2024-12-23,Income,Product Sales,1044450.14,Customer payment received,December,52,1044450.14,53955377.49999997,SAFE
2024-12-23,Income,Advance Payment,374328.43,Customer payment received,December,52,374328.43,54329705.92999997,SAFE
2024-12-23,Expense,Miscellaneous,155128.37,Business expense paid,December,52,-155128.37,54174577.55999997,SAFE
2024-12-24,Expense,Rent,480864.45,Business expense paid,December,52,-480864.45,53693713.10999997,SAFE
2024-12-24,Income,Product Sales,484868.92,Customer payment received,December,52,484868.92,54178582.02999997,SAFE
2024-12-24,Income,Bulk Order Payment,567687.06,Customer payment received,December,52,567687.06,54746269.089999974,SAFE
2024-12-24,Expense,Utilities,378441.88,Business expense paid,December,52,-378441.88,54367827.20999997,SAFE
2024-12-25,Expense,Loan Repayment,530828.87,Business expense paid,December,52,-530828.87,53836998.339999974,SAFE
2024-12-25,Expense,Supplier Payment,142475.18,Business expense paid,December,52,-142475.18,53694523.159999974,SAFE
2024-12-25,Income,Advance Payment,781153.5,Customer payment received,December,52,781153.5,54475676.659999974,SAFE
2024-12-25,Income,Product Sales,1075261.23,Customer payment received,December,52,1075261.23,55550937.88999997,SAFE
2024-12-26,Expense,Utilities,194969.71,Business expense paid,December,52,-194969.71,55355968.17999997,SAFE
2024-12-26,Income,Product Sales,644901.72,Customer payment received,December,52,644901.72,56000869.89999997,SAFE
2024-12-26,Income,Advance Payment,389925.71,Customer payment received,December,52,389925.71,56390795.60999997,SAFE
2024-12-26,Income,Bulk Order Payment,292323.79,Customer payment received,December,52,292323.79,56683119.39999997,SAFE
2024-12-26,Expense,Rent,203897.85,Business expense paid,December,52,-203897.85,56479221.54999997,SAFE
2024-12-27,Expense,Utilities,616336.06,Business expense paid,December,52,-616336.06,55862885.489999965,SAFE
2024-12-27,Income,Product Sales,746908.24,Customer payment received,December,52,746908.24,56609793.72999997,SAFE
2024-12-27,Expense,Miscellaneous,120846.87,Business expense paid,December,52,-120846.87,56488946.85999997,SAFE
2024-12-27,Income,Product Sales,909643.06,Customer payment received,December,52,909643.06,57398589.91999997,SAFE
2024-12-27,Income,Loan Received,963957.11,Customer payment received,December,52,963957.11,58362547.02999997,SAFE
2024-12-27,Expense,Marketing,858130.48,Business expense paid,December,52,-858130.48,57504416.549999975,SAFE
2024-12-28,Expense,Staff Salaries,282358.49,Business expense paid,December,52,-282358.49,57222058.05999997,SAFE
2024-12-28,Income,Bulk Order Payment,774860.34,Customer payment received,December,52,774860.34,57996918.399999976,SAFE
